"","country","date","searches"
"740","Venezuela",2004-05-23,0.202
"741","Argentina",2004-05-30,0.039
"742","Bolivia",2004-05-30,0.032
"743","Brazil",2004-05-30,0.03
"744","India",2004-05-30,0.037
"745","Indonesia",2004-05-30,0.082
"746","Mexico",2004-05-30,0.071
"747","Philippines",2004-05-30,0.056
"748","Singapore",2004-05-30,0.164
"749","Thailand",2004-05-30,NA
"750","Venezuela",2004-05-30,0.195
"751","Argentina",2004-06-06,0.036
"752","Bolivia",2004-06-06,0.039
"753","Brazil",2004-06-06,0.032
"754","India",2004-06-06,0.04
"755","Indonesia",2004-06-06,0.084
"756","Mexico",2004-06-06,0.06
"757","Philippines",2004-06-06,0.054
"758","Singapore",2004-06-06,0.137
"759","Thailand",2004-06-06,NA
"760","Venezuela",2004-06-06,0.186
"761","Argentina",2004-06-13,0.029
"762","Bolivia",2004-06-13,0.028
"763","Brazil",2004-06-13,0.024
"764","India",2004-06-13,0.04
"765","Indonesia",2004-06-13,0.076
"766","Mexico",2004-06-13,0.073
"767","Philippines",2004-06-13,0.058
"768","Singapore",2004-06-13,0.132
"769","Thailand",2004-06-13,NA
"770","Venezuela",2004-06-13,0.166
"771","Argentina",2004-06-20,0.027
"772","Bolivia",2004-06-20,0.024
"773","Brazil",2004-06-20,0.022
"774","India",2004-06-20,0.057
"775","Indonesia",2004-06-20,0.104
"776","Mexico",2004-06-20,0.05
"777","Philippines",2004-06-20,0.063
"778","Singapore",2004-06-20,0.128
"779","Thailand",2004-06-20,NA
"780","Venezuela",2004-06-20,0.172
"781","Argentina",2004-06-27,0.024
"782","Bolivia",2004-06-27,0.015
"783","Brazil",2004-06-27,0.032
"784","India",2004-06-27,0.048
"785","Indonesia",2004-06-27,0.091
"786","Mexico",2004-06-27,0.059
"787","Philippines",2004-06-27,0.089
"788","Singapore",2004-06-27,0.145
"789","Thailand",2004-06-27,NA
"790","Venezuela",2004-06-27,0.18
"791","Argentina",2004-07-04,0.022
"792","Bolivia",2004-07-04,0.015
"793","Brazil",2004-07-04,0.017
"794","India",2004-07-04,0.054
"795","Indonesia",2004-07-04,0.068
"796","Mexico",2004-07-04,0.067
"797","Philippines",2004-07-04,0.092
"798","Singapore",2004-07-04,0.134
"799","Thailand",2004-07-04,NA
"800","Venezuela",2004-07-04,0.163
"801","Argentina",2004-07-11,0.022
"802","Bolivia",2004-07-11,0.015
"803","Brazil",2004-07-11,0.028
"804","India",2004-07-11,0.056
"805","Indonesia",2004-07-11,0.111
"806","Mexico",2004-07-11,0.057
"807","Philippines",2004-07-11,0.095
"808","Singapore",2004-07-11,0.154
"809","Thailand",2004-07-11,NA
"810","Venezuela",2004-07-11,0.158
"811","Argentina",2004-07-18,0.019
"812","Bolivia",2004-07-18,0.021
"813","Brazil",2004-07-18,0.01
"814","India",2004-07-18,0.057
"815","Indonesia",2004-07-18,0.066
"816","Mexico",2004-07-18,0.069
"817","Philippines",2004-07-18,0.114
"818","Singapore",2004-07-18,0.16
"819","Thailand",2004-07-18,NA
"820","Venezuela",2004-07-18,0.151
"821","Argentina",2004-07-25,0.017
"822","Bolivia",2004-07-25,0.026
"823","Brazil",2004-07-25,0.017
"824","India",2004-07-25,0.093
"825","Indonesia",2004-07-25,0.087
"826","Mexico",2004-07-25,0.104
"827","Philippines",2004-07-25,0.112
"828","Singapore",2004-07-25,0.194
"829","Thailand",2004-07-25,NA
"830","Venezuela",2004-07-25,0.158
"831","Argentina",2004-08-01,0.017
"832","Bolivia",2004-08-01,0.025
"833","Brazil",2004-08-01,0.026
"834","India",2004-08-01,0.099
"835","Indonesia",2004-08-01,0.077
"836","Mexico",2004-08-01,0.128
"837","Philippines",2004-08-01,0.107
"838","Singapore",2004-08-01,0.188
"839","Thailand",2004-08-01,NA
"840","Venezuela",2004-08-01,0.169
"841","Argentina",2004-08-08,0.017
"842","Bolivia",2004-08-08,0.029
"843","Brazil",2004-08-08,0.013
"844","India",2004-08-08,0.099
"845","Indonesia",2004-08-08,0.075
"846","Mexico",2004-08-08,0.178
"847","Philippines",2004-08-08,0.099
"848","Singapore",2004-08-08,0.205
"849","Thailand",2004-08-08,NA
"850","Venezuela",2004-08-08,0.165
"851","Argentina",2004-08-15,0.024
"852","Bolivia",2004-08-15,0.02
"853","Brazil",2004-08-15,0.018
"854","India",2004-08-15,0.075
"855","Indonesia",2004-08-15,0.078
"856","Mexico",2004-08-15,0.129
"857","Philippines",2004-08-15,0.096
"858","Singapore",2004-08-15,0.193
"859","Thailand",2004-08-15,NA
"860","Venezuela",2004-08-15,0.154
"861","Argentina",2004-08-22,0.022
"862","Bolivia",2004-08-22,0.017
"863","Brazil",2004-08-22,0.02
"864","India",2004-08-22,0.08
"865","Indonesia",2004-08-22,0.106
"866","Mexico",2004-08-22,0.131
"867","Philippines",2004-08-22,0.09
"868","Singapore",2004-08-22,0.178
"869","Thailand",2004-08-22,NA
"870","Venezuela",2004-08-22,0.149
"871","Argentina",2004-08-29,0.022
"872","Bolivia",2004-08-29,0.018
"873","Brazil",2004-08-29,0.019
"874","India",2004-08-29,0.085
"875","Indonesia",2004-08-29,0.083
"876","Mexico",2004-08-29,0.11
"877","Philippines",2004-08-29,0.098
"878","Singapore",2004-08-29,0.164
"879","Thailand",2004-08-29,NA
"880","Venezuela",2004-08-29,0.148
"881","Argentina",2004-09-05,0.019
"882","Bolivia",2004-09-05,0.016
"883","Brazil",2004-09-05,0.031
"884","India",2004-09-05,0.082
"885","Indonesia",2004-09-05,0.077
"886","Mexico",2004-09-05,0.106
"887","Philippines",2004-09-05,0.131
"888","Singapore",2004-09-05,0.193
"889","Thailand",2004-09-05,NA
"890","Venezuela",2004-09-05,0.157
"891","Argentina",2004-09-12,0.022
"892","Bolivia",2004-09-12,0.014
"893","Brazil",2004-09-12,0.019
"894","India",2004-09-12,0.103
"895","Indonesia",2004-09-12,0.072
"896","Mexico",2004-09-12,0.124
"897","Philippines",2004-09-12,0.153
"898","Singapore",2004-09-12,0.165
"899","Thailand",2004-09-12,NA
"900","Venezuela",2004-09-12,0.151
"901","Argentina",2004-09-19,0.019
"902","Bolivia",2004-09-19,0.011
"903","Brazil",2004-09-19,0.022
"904","India",2004-09-19,0.127
"905","Indonesia",2004-09-19,0.062
"906","Mexico",2004-09-19,0.138
"907","Philippines",2004-09-19,0.153
"908","Singapore",2004-09-19,0.208
"909","Thailand",2004-09-19,NA
"910","Venezuela",2004-09-19,0.159
"911","Argentina",2004-09-26,0.027
"912","Bolivia",2004-09-26,0.011
"913","Brazil",2004-09-26,0.026
"914","India",2004-09-26,0.12
"915","Indonesia",2004-09-26,0.079
"916","Mexico",2004-09-26,0.135
"917","Philippines",2004-09-26,0.139
"918","Singapore",2004-09-26,0.178
"919","Thailand",2004-09-26,NA
"920","Venezuela",2004-09-26,0.173
"921","Argentina",2004-10-03,0.022
"922","Bolivia",2004-10-03,0.012
"923","Brazil",2004-10-03,0.021
"924","India",2004-10-03,0.114
"925","Indonesia",2004-10-03,0.082
"926","Mexico",2004-10-03,0.115
"927","Philippines",2004-10-03,0.118
"928","Singapore",2004-10-03,0.174
"929","Thailand",2004-10-03,NA
"930","Venezuela",2004-10-03,0.198
"931","Argentina",2004-10-10,0.029
"932","Bolivia",2004-10-10,0.015
"933","Brazil",2004-10-10,0.015
"934","India",2004-10-10,0.137
"935","Indonesia",2004-10-10,0.071
"936","Mexico",2004-10-10,0.124
"937","Philippines",2004-10-10,0.114
"938","Singapore",2004-10-10,0.188
"939","Thailand",2004-10-10,NA
"940","Venezuela",2004-10-10,0.202
"941","Argentina",2004-10-17,0.027
"942","Bolivia",2004-10-17,0.018
"943","Brazil",2004-10-17,0.045
"944","India",2004-10-17,0.171
"945","Indonesia",2004-10-17,0.115
"946","Mexico",2004-10-17,0.148
"947","Philippines",2004-10-17,0.101
"948","Singapore",2004-10-17,0.186
"949","Thailand",2004-10-17,NA
"950","Venezuela",2004-10-17,0.24
"951","Argentina",2004-10-24,0.027
"952","Bolivia",2004-10-24,0.021
"953","Brazil",2004-10-24,0.041
"954","India",2004-10-24,0.173
"955","Indonesia",2004-10-24,0.078
"956","Mexico",2004-10-24,0.138
"957","Philippines",2004-10-24,0.097
"958","Singapore",2004-10-24,0.165
"959","Thailand",2004-10-24,NA
"960","Venezuela",2004-10-24,0.23
"961","Argentina",2004-10-31,0.029
"962","Bolivia",2004-10-31,0.02
"963","Brazil",2004-10-31,0.047
"964","India",2004-10-31,0.164
"965","Indonesia",2004-10-31,0.066
"966","Mexico",2004-10-31,0.073
"967","Philippines",2004-10-31,0.09
"968","Singapore",2004-10-31,0.177
"969","Thailand",2004-10-31,NA
"970","Venezuela",2004-10-31,0.221
"971","Argentina",2004-11-07,0.029
"972","Bolivia",2004-11-07,0.017
"973","Brazil",2004-11-07,0.046
"974","India",2004-11-07,0.182
"975","Indonesia",2004-11-07,0.067
"976","Mexico",2004-11-07,0.075
"977","Philippines",2004-11-07,0.096
"978","Singapore",2004-11-07,0.187
"979","Thailand",2004-11-07,NA
"980","Venezuela",2004-11-07,0.227
"981","Argentina",2004-11-14,0.027
"982","Bolivia",2004-11-14,0.016
"983","Brazil",2004-11-14,0.059
"984","India",2004-11-14,0.155
"985","Indonesia",2004-11-14,0.084
"986","Mexico",2004-11-14,0.078
"987","Philippines",2004-11-14,0.09
"988","Singapore",2004-11-14,0.195
"989","Thailand",2004-11-14,NA
"990","Venezuela",2004-11-14,0.183
"991","Argentina",2004-11-21,0.027
"992","Bolivia",2004-11-21,0.017
"993","Brazil",2004-11-21,0.078
"994","India",2004-11-21,0.125
"995","Indonesia",2004-11-21,0.09
"996","Mexico",2004-11-21,0.072
"997","Philippines",2004-11-21,0.095
"998","Singapore",2004-11-21,0.182
"999","Thailand",2004-11-21,NA
"1000","Venezuela",2004-11-21,0.171
"1001","Argentina",2004-11-28,0.022
"1002","Bolivia",2004-11-28,0.022
"1003","Brazil",2004-11-28,0.057
"1004","India",2004-11-28,0.093
"1005","Indonesia",2004-11-28,0.16
"1006","Mexico",2004-11-28,0.061
"1007","Philippines",2004-11-28,0.09
"1008","Singapore",2004-11-28,0.193
"1009","Thailand",2004-11-28,NA
"1010","Venezuela",2004-11-28,0.201
"1011","Argentina",2004-12-05,0.019
"1012","Bolivia",2004-12-05,0.019
"1013","Brazil",2004-12-05,0.032
"1014","India",2004-12-05,0.093
"1015","Indonesia",2004-12-05,0.097
"1016","Mexico",2004-12-05,0.07
"1017","Philippines",2004-12-05,0.098
"1018","Singapore",2004-12-05,0.185
"1019","Thailand",2004-12-05,NA
"1020","Venezuela",2004-12-05,0.18
"1021","Argentina",2004-12-12,0.017
"1022","Bolivia",2004-12-12,0.016
"1023","Brazil",2004-12-12,0.033
"1024","India",2004-12-12,0.071
"1025","Indonesia",2004-12-12,0.112
"1026","Mexico",2004-12-12,0.049
"1027","Philippines",2004-12-12,0.105
"1028","Singapore",2004-12-12,0.185
"1029","Thailand",2004-12-12,NA
"1030","Venezuela",2004-12-12,0.169
"1031","Argentina",2004-12-19,0.014
"1032","Bolivia",2004-12-19,0.016
"1033","Brazil",2004-12-19,0.04
"1034","India",2004-12-19,0.062
"1035","Indonesia",2004-12-19,0.093
"1036","Mexico",2004-12-19,0.048
"1037","Philippines",2004-12-19,0.099
"1038","Singapore",2004-12-19,0.187
"1039","Thailand",2004-12-19,NA
"1040","Venezuela",2004-12-19,0.159
"1041","Argentina",2004-12-26,0.014
"1042","Bolivia",2004-12-26,0.015
"1043","Brazil",2004-12-26,0.045
"1044","India",2004-12-26,0.055
"1045","Indonesia",2004-12-26,0.072
"1046","Mexico",2004-12-26,0.042
"1047","Philippines",2004-12-26,0.1
"1048","Singapore",2004-12-26,0.186
"1049","Thailand",2004-12-26,NA
"1050","Venezuela",2004-12-26,0.16
"1051","Argentina",2005-01-02,0.012
"1052","Bolivia",2005-01-02,0.015
"1053","Brazil",2005-01-02,0.063
"1054","India",2005-01-02,0.039
"1055","Indonesia",2005-01-02,0.113
"1056","Mexico",2005-01-02,0.048
"1057","Philippines",2005-01-02,0.103
"1058","Singapore",2005-01-02,0.167
"1059","Thailand",2005-01-02,NA
"1060","Venezuela",2005-01-02,0.162
"1061","Argentina",2005-01-09,0.012
"1062","Bolivia",2005-01-09,0.015
"1063","Brazil",2005-01-09,0.057
"1064","India",2005-01-09,0.034
"1065","Indonesia",2005-01-09,0.079
"1066","Mexico",2005-01-09,0.038
"1067","Philippines",2005-01-09,0.101
"1068","Singapore",2005-01-09,0.194
"1069","Thailand",2005-01-09,NA
"1070","Venezuela",2005-01-09,0.174
"1071","Argentina",2005-01-16,0.012
"1072","Bolivia",2005-01-16,0.02
"1073","Brazil",2005-01-16,0.07
"1074","India",2005-01-16,0.032
"1075","Indonesia",2005-01-16,0.104
"1076","Mexico",2005-01-16,0.04
"1077","Philippines",2005-01-16,0.103
"1078","Singapore",2005-01-16,0.18
"1079","Thailand",2005-01-16,NA
"1080","Venezuela",2005-01-16,0.176
"1081","Argentina",2005-01-23,0.01
"1082","Bolivia",2005-01-23,0.029
"1083","Brazil",2005-01-23,0.062
"1084","India",2005-01-23,0.03
"1085","Indonesia",2005-01-23,0.171
"1086","Mexico",2005-01-23,0.045
"1087","Philippines",2005-01-23,0.1
"1088","Singapore",2005-01-23,0.184
"1089","Thailand",2005-01-23,NA
"1090","Venezuela",2005-01-23,0.183
"1091","Argentina",2005-01-30,0.01
"1092","Bolivia",2005-01-30,0.041
"1093","Brazil",2005-01-30,0.062
"1094","India",2005-01-30,0.02
"1095","Indonesia",2005-01-30,0.206
"1096","Mexico",2005-01-30,0.033
"1097","Philippines",2005-01-30,0.093
"1098","Singapore",2005-01-30,0.251
"1099","Thailand",2005-01-30,NA
"1100","Venezuela",2005-01-30,0.21
"1101","Argentina",2005-02-06,0.01
"1102","Bolivia",2005-02-06,0.038
"1103","Brazil",2005-02-06,0.074
"1104","India",2005-02-06,0.035
"1105","Indonesia",2005-02-06,0.328
"1106","Mexico",2005-02-06,0.036
"1107","Philippines",2005-02-06,0.089
"1108","Singapore",2005-02-06,0.271
"1109","Thailand",2005-02-06,NA
"1110","Venezuela",2005-02-06,0.183
"1111","Argentina",2005-02-13,0.014
"1112","Bolivia",2005-02-13,0.032
"1113","Brazil",2005-02-13,0.086
"1114","India",2005-02-13,0.027
"1115","Indonesia",2005-02-13,0.39
"1116","Mexico",2005-02-13,0.04
"1117","Philippines",2005-02-13,0.078
"1118","Singapore",2005-02-13,0.236
"1119","Thailand",2005-02-13,NA
"1120","Venezuela",2005-02-13,0.165
"1121","Argentina",2005-02-20,0.014
"1122","Bolivia",2005-02-20,0.029
"1123","Brazil",2005-02-20,0.072
"1124","India",2005-02-20,0.015
"1125","Indonesia",2005-02-20,0.278
"1126","Mexico",2005-02-20,0.036
"1127","Philippines",2005-02-20,0.073
"1128","Singapore",2005-02-20,0.291
"1129","Thailand",2005-02-20,NA
"1130","Venezuela",2005-02-20,0.188
"1131","Argentina",2005-02-27,0.012
"1132","Bolivia",2005-02-27,0.018
"1133","Brazil",2005-02-27,0.04
"1134","India",2005-02-27,0.019
"1135","Indonesia",2005-02-27,0.177
"1136","Mexico",2005-02-27,0.055
"1137","Philippines",2005-02-27,0.07
"1138","Singapore",2005-02-27,0.184
"1139","Thailand",2005-02-27,NA
"1140","Venezuela",2005-02-27,0.196
"1141","Argentina",2005-03-06,0.014
"1142","Bolivia",2005-03-06,0.028
"1143","Brazil",2005-03-06,0.079
"1144","India",2005-03-06,0.014
"1145","Indonesia",2005-03-06,0.211
"1146","Mexico",2005-03-06,0.052
"1147","Philippines",2005-03-06,0.071
"1148","Singapore",2005-03-06,0.165
"1149","Thailand",2005-03-06,NA
"1150","Venezuela",2005-03-06,0.17
"1151","Argentina",2005-03-13,0.019
"1152","Bolivia",2005-03-13,0.028
"1153","Brazil",2005-03-13,0.068
"1154","India",2005-03-13,0.029
"1155","Indonesia",2005-03-13,0.174
"1156","Mexico",2005-03-13,0.051
"1157","Philippines",2005-03-13,0.068
"1158","Singapore",2005-03-13,0.153
"1159","Thailand",2005-03-13,NA
"1160","Venezuela",2005-03-13,0.162
"1161","Argentina",2005-03-20,0.024
"1162","Bolivia",2005-03-20,0.024
"1163","Brazil",2005-03-20,0.074
"1164","India",2005-03-20,0.022
"1165","Indonesia",2005-03-20,0.159
"1166","Mexico",2005-03-20,0.047
"1167","Philippines",2005-03-20,0.068
"1168","Singapore",2005-03-20,0.194
"1169","Thailand",2005-03-20,NA
"1170","Venezuela",2005-03-20,0.164
"1171","Argentina",2005-03-27,0.031
"1172","Bolivia",2005-03-27,0.03
"1173","Brazil",2005-03-27,0.091
"1174","India",2005-03-27,0.018
"1175","Indonesia",2005-03-27,0.181
"1176","Mexico",2005-03-27,0.049
"1177","Philippines",2005-03-27,0.065
"1178","Singapore",2005-03-27,0.204
"1179","Thailand",2005-03-27,NA
"1180","Venezuela",2005-03-27,0.17
"1181","Argentina",2005-04-03,0.027
"1182","Bolivia",2005-04-03,0.028
"1183","Brazil",2005-04-03,0.067
"1184","India",2005-04-03,0.008
"1185","Indonesia",2005-04-03,0.132
"1186","Mexico",2005-04-03,0.035
"1187","Philippines",2005-04-03,0.061
"1188","Singapore",2005-04-03,0.202
"1189","Thailand",2005-04-03,NA
"1190","Venezuela",2005-04-03,0.172
"1191","Argentina",2005-04-10,0.024
"1192","Bolivia",2005-04-10,0.051
"1193","Brazil",2005-04-10,0.057
"1194","India",2005-04-10,0.016
"1195","Indonesia",2005-04-10,0.176
"1196","Mexico",2005-04-10,0.051
"1197","Philippines",2005-04-10,0.059
"1198","Singapore",2005-04-10,0.181
"1199","Thailand",2005-04-10,NA
"1200","Venezuela",2005-04-10,0.164
"1201","Argentina",2005-04-17,0.022
"1202","Bolivia",2005-04-17,0.068
"1203","Brazil",2005-04-17,0.062
"1204","India",2005-04-17,0.013
"1205","Indonesia",2005-04-17,0.135
"1206","Mexico",2005-04-17,0.049
"1207","Philippines",2005-04-17,0.061
"1208","Singapore",2005-04-17,0.172
"1209","Thailand",2005-04-17,NA
"1210","Venezuela",2005-04-17,0.167
"1211","Argentina",2005-04-24,0.024
"1212","Bolivia",2005-04-24,0.051
"1213","Brazil",2005-04-24,0.062
"1214","India",2005-04-24,0.015
"1215","Indonesia",2005-04-24,0.124
"1216","Mexico",2005-04-24,0.053
"1217","Philippines",2005-04-24,0.061
"1218","Singapore",2005-04-24,0.177
"1219","Thailand",2005-04-24,NA
"1220","Venezuela",2005-04-24,0.162
"1221","Argentina",2005-05-01,0.029
"1222","Bolivia",2005-05-01,0.044
"1223","Brazil",2005-05-01,0.058
"1224","India",2005-05-01,0.013
"1225","Indonesia",2005-05-01,0.129
"1226","Mexico",2005-05-01,0.051
"1227","Philippines",2005-05-01,0.06
"1228","Singapore",2005-05-01,0.187
"1229","Thailand",2005-05-01,NA
"1230","Venezuela",2005-05-01,0.174
"1231","Argentina",2005-05-08,0.024
"1232","Bolivia",2005-05-08,0.045
"1233","Brazil",2005-05-08,0.059
"1234","India",2005-05-08,0.021
"1235","Indonesia",2005-05-08,0.139
"1236","Mexico",2005-05-08,0.056
"1237","Philippines",2005-05-08,0.059
"1238","Singapore",2005-05-08,0.181
"1239","Thailand",2005-05-08,NA
"1240","Venezuela",2005-05-08,0.175
"1241","Argentina",2005-05-15,0.022
"1242","Bolivia",2005-05-15,0.045
"1243","Brazil",2005-05-15,0.063
"1244","India",2005-05-15,0.044
"1245","Indonesia",2005-05-15,0.098
"1246","Mexico",2005-05-15,0.057
"1247","Philippines",2005-05-15,0.062
"1248","Singapore",2005-05-15,0.178
"1249","Thailand",2005-05-15,NA
"1250","Venezuela",2005-05-15,0.19
"1251","Argentina",2005-05-22,0.019
"1252","Bolivia",2005-05-22,0.045
"1253","Brazil",2005-05-22,0.05
"1254","India",2005-05-22,0.028
"1255","Indonesia",2005-05-22,0.101
"1256","Mexico",2005-05-22,0.063
"1257","Philippines",2005-05-22,0.059
"1258","Singapore",2005-05-22,0.144
"1259","Thailand",2005-05-22,NA
"1260","Venezuela",2005-05-22,0.181
"1261","Argentina",2005-05-29,0.019
"1262","Bolivia",2005-05-29,0.041
"1263","Brazil",2005-05-29,0.067
"1264","India",2005-05-29,0.031
"1265","Indonesia",2005-05-29,0.11
"1266","Mexico",2005-05-29,0.07
"1267","Philippines",2005-05-29,0.071
"1268","Singapore",2005-05-29,0.162
"1269","Thailand",2005-05-29,NA
"1270","Venezuela",2005-05-29,0.192
"1271","Argentina",2005-06-05,0.017
"1272","Bolivia",2005-06-05,0.024
"1273","Brazil",2005-06-05,0.056
"1274","India",2005-06-05,0.028
"1275","Indonesia",2005-06-05,0.098
"1276","Mexico",2005-06-05,0.075
"1277","Philippines",2005-06-05,0.079
"1278","Singapore",2005-06-05,0.175
"1279","Thailand",2005-06-05,NA
"1280","Venezuela",2005-06-05,0.176
"1281","Argentina",2005-06-12,0.022
"1282","Bolivia",2005-06-12,0.03
"1283","Brazil",2005-06-12,0.056
"1284","India",2005-06-12,0.052
"1285","Indonesia",2005-06-12,0.07
"1286","Mexico",2005-06-12,0.089
"1287","Philippines",2005-06-12,0.083
"1288","Singapore",2005-06-12,0.181
"1289","Thailand",2005-06-12,NA
"1290","Venezuela",2005-06-12,0.175
"1291","Argentina",2005-06-19,0.022
"1292","Bolivia",2005-06-19,0.034
"1293","Brazil",2005-06-19,0.05
"1294","India",2005-06-19,0.028
"1295","Indonesia",2005-06-19,0.072
"1296","Mexico",2005-06-19,0.089
"1297","Philippines",2005-06-19,0.095
"1298","Singapore",2005-06-19,0.204
"1299","Thailand",2005-06-19,NA
"1300","Venezuela",2005-06-19,0.2
"1301","Argentina",2005-06-26,0.022
"1302","Bolivia",2005-06-26,0.022
"1303","Brazil",2005-06-26,0.041
"1304","India",2005-06-26,0.055
"1305","Indonesia",2005-06-26,0.086
"1306","Mexico",2005-06-26,0.088
"1307","Philippines",2005-06-26,0.128
"1308","Singapore",2005-06-26,0.232
"1309","Thailand",2005-06-26,NA
"1310","Venezuela",2005-06-26,0.211
"1311","Argentina",2005-07-03,0.019
"1312","Bolivia",2005-07-03,0.014
"1313","Brazil",2005-07-03,0.042
"1314","India",2005-07-03,0.051
"1315","Indonesia",2005-07-03,0.1
"1316","Mexico",2005-07-03,0.1
"1317","Philippines",2005-07-03,0.136
"1318","Singapore",2005-07-03,0.221
"1319","Thailand",2005-07-03,NA
"1320","Venezuela",2005-07-03,0.186
"1321","Argentina",2005-07-10,0.017
"1322","Bolivia",2005-07-10,0.011
"1323","Brazil",2005-07-10,0.034
"1324","India",2005-07-10,0.075
"1325","Indonesia",2005-07-10,0.093
"1326","Mexico",2005-07-10,0.081
"1327","Philippines",2005-07-10,0.133
"1328","Singapore",2005-07-10,0.226
"1329","Thailand",2005-07-10,NA
"1330","Venezuela",2005-07-10,0.183
"1331","Argentina",2005-07-17,0.014
"1332","Bolivia",2005-07-17,0.011
"1333","Brazil",2005-07-17,0.035
"1334","India",2005-07-17,0.134
"1335","Indonesia",2005-07-17,0.111
"1336","Mexico",2005-07-17,0.104
"1337","Philippines",2005-07-17,0.162
"1338","Singapore",2005-07-17,0.25
